Date,ProductID,TotalBrowsingTime,BrowsingCount,Price,Category,ViewCount,AddToCartCount,CustomerCount,AvgDuration_x,FemaleRatio,AvgAge,VisitCount,AvgDuration_y,TotalDuration
2024-02-08,P0024,3.84,2,,,,,12.0,56.77863636363636,0.3181818181818182,28.636363636363637,27,31.85941666666667,831.02
2024-02-08,P0026,1.48,2,,,,,12.0,56.77863636363636,0.3181818181818182,28.636363636363637,27,31.85941666666667,831.02
2024-02-08,P0028,6.91,3,,,,,12.0,56.77863636363636,0.3181818181818182,28.636363636363637,27,31.85941666666667,831.02
2024-02-08,P0031,2.78,1,,,,,12.0,56.77863636363636,0.3181818181818182,28.636363636363637,27,31.85941666666667,831.02
2024-02-08,P0032,6.59,2,,,,,12.0,56.77863636363636,0.3181818181818182,28.636363636363637,27,31.85941666666667,831.02
2024-02-08,P0033,1.26,1,69.43,Clothes,2574.0,379.0,12.0,56.77863636363636,0.3181818181818182,28.636363636363637,27,31.85941666666667,831.02
2024-02-08,P0035,1.85,1,,,,,12.0,56.77863636363636,0.3181818181818182,28.636363636363637,27,31.85941666666667,831.02
2024-02-08,P0045,1.8599999999999999,2,,,,,12.0,56.77863636363636,0.3181818181818182,28.636363636363637,27,31.85941666666667,831.02
2024-02-08,P0049,8.9,1,,,,,12.0,56.77863636363636,0.3181818181818182,28.636363636363637,27,31.85941666666667,831.02
2024-02-09,P0001,69.7,16,,,,,15.0,61.4889393939394,0.5303030303030303,26.6969696969697,22,30.75225,719.27
2024-02-09,P0002,13.85,4,,,,,15.0,61.4889393939394,0.5303030303030303,26.6969696969697,22,30.75225,719.27
2024-02-09,P0003,20.259999999999998,4,,,,,15.0,61.4889393939394,0.5303030303030303,26.6969696969697,22,30.75225,719.27
2024-02-09,P0004,16.61,3,,,,,15.0,61.4889393939394,0.5303030303030303,26.6969696969697,22,30.75225,719.27
2024-02-09,P0005,15.35,4,,,,,15.0,61.4889393939394,0.5303030303030303,26.6969696969697,22,30.75225,719.27
2024-02-09,P0006,28.770000000000003,6,,,,,15.0,61.4889393939394,0.5303030303030303,26.6969696969697,22,30.75225,719.27
2024-02-09,P0008,6.38,4,,,,,15.0,61.4889393939394,0.5303030303030303,26.6969696969697,22,30.75225,719.27
2024-02-09,P0009,16.23,1,289.44,Clothes,2524.0,518.0,15.0,61.4889393939394,0.5303030303030303,26.6969696969697,22,30.75225,719.27
2024-02-09,P0010,10.040000000000001,2,197.18,Clothes,4412.0,700.0,15.0,61.4889393939394,0.5303030303030303,26.6969696969697,22,30.75225,719.27
2024-02-09,P0011,6.94,1,,,,,15.0,61.4889393939394,0.5303030303030303,26.6969696969697,22,30.75225,719.27
2024-02-09,P0012,4.3100000000000005,2,,,,,15.0,61.4889393939394,0.5303030303030303,26.6969696969697,22,30.75225,719.27
2024-02-09,P0013,13.780000000000001,4,,,,,15.0,61.4889393939394,0.5303030303030303,26.6969696969697,22,30.75225,719.27
2024-02-09,P0014,3.33,1,138.67,Toys,2882.0,661.0,15.0,61.4889393939394,0.5303030303030303,26.6969696969697,22,30.75225,719.27
2024-02-09,P0016,1.9,1,,,,,15.0,61.4889393939394,0.5303030303030303,26.6969696969697,22,30.75225,719.27
2024-02-09,P0017,7.48,3,,,,,15.0,61.4889393939394,0.5303030303030303,26.6969696969697,22,30.75225,719.27
2024-02-09,P0018,5.6,1,,,,,15.0,61.4889393939394,0.5303030303030303,26.6969696969697,22,30.75225,719.27
2024-02-09,P0020,3.14,2,,,,,15.0,61.4889393939394,0.5303030303030303,26.6969696969697,22,30.75225,719.27
2024-02-09,P0021,15.379999999999999,4,,,,,15.0,61.4889393939394,0.5303030303030303,26.6969696969697,22,30.75225,719.27
2024-02-09,P0022,15.79,2,,,,,15.0,61.4889393939394,0.5303030303030303,26.6969696969697,22,30.75225,719.27
2024-02-09,P0024,6.8999999999999995,2,,,,,15.0,61.4889393939394,0.5303030303030303,26.6969696969697,22,30.75225,719.27
2024-02-09,P0026,3.46,2,,,,,15.0,61.4889393939394,0.5303030303030303,26.6969696969697,22,30.75225,719.27
2024-02-09,P0028,5.17,1,,,,,15.0,61.4889393939394,0.5303030303030303,26.6969696969697,22,30.75225,719.27
2024-02-09,P0029,1.58,1,,,,,15.0,61.4889393939394,0.5303030303030303,26.6969696969697,22,30.75225,719.27
2024-02-09,P0031,5.92,1,,,,,15.0,61.4889393939394,0.5303030303030303,26.6969696969697,22,30.75225,719.27
2024-02-09,P0034,1.4,1,,,,,15.0,61.4889393939394,0.5303030303030303,26.6969696969697,22,30.75225,719.27
2024-02-09,P0035,2.01,1,,,,,15.0,61.4889393939394,0.5303030303030303,26.6969696969697,22,30.75225,719.27
2024-02-09,P0041,10.6,1,,,,,15.0,61.4889393939394,0.5303030303030303,26.6969696969697,22,30.75225,719.27
2024-02-09,P0045,0.5,1,,,,,15.0,61.4889393939394,0.5303030303030303,26.6969696969697,22,30.75225,719.27
2024-02-10,P0001,67.75,22,,,,,5.0,55.46875,0.75,24.875,35,22.90725,886.15
2024-02-10,P0002,11.23,8,,,,,5.0,55.46875,0.75,24.875,35,22.90725,886.15
2024-02-10,P0004,18.41,6,,,,,5.0,55.46875,0.75,24.875,35,22.90725,886.15
2024-02-10,P0005,11.66,4,,,,,5.0,55.46875,0.75,24.875,35,22.90725,886.15
2024-02-10,P0006,8.440000000000001,3,,,,,5.0,55.46875,0.75,24.875,35,22.90725,886.15
2024-02-10,P0007,12.389999999999999,4,364.96,Accessories,2047.0,215.0,5.0,55.46875,0.75,24.875,35,22.90725,886.15
2024-02-10,P0008,6.4399999999999995,3,,,,,5.0,55.46875,0.75,24.875,35,22.90725,886.15
2024-02-10,P0009,17.84,5,289.44,Clothes,2524.0,518.0,5.0,55.46875,0.75,24.875,35,22.90725,886.15
2024-02-10,P0010,22.04,3,197.18,Clothes,4412.0,700.0,5.0,55.46875,0.75,24.875,35,22.90725,886.15
2024-02-10,P0011,2.35,2,,,,,5.0,55.46875,0.75,24.875,35,22.90725,886.15
2024-02-10,P0012,4.91,2,,,,,5.0,55.46875,0.75,24.875,35,22.90725,886.15
2024-02-10,P0013,4.34,1,,,,,5.0,55.46875,0.75,24.875,35,22.90725,886.15
2024-02-10,P0014,5.24,1,138.67,Toys,2882.0,661.0,5.0,55.46875,0.75,24.875,35,22.90725,886.15
2024-02-10,P0015,1.17,1,,,,,5.0,55.46875,0.75,24.875,35,22.90725,886.15
2024-02-10,P0016,5.68,1,,,,,5.0,55.46875,0.75,24.875,35,22.90725,886.15
2024-02-10,P0017,0.69,1,,,,,5.0,55.46875,0.75,24.875,35,22.90725,886.15
2024-02-10,P0019,1.08,1,,,,,5.0,55.46875,0.75,24.875,35,22.90725,886.15
2024-02-10,P0020,6.42,2,,,,,5.0,55.46875,0.75,24.875,35,22.90725,886.15
2024-02-10,P0024,0.65,1,,,,,5.0,55.46875,0.75,24.875,35,22.90725,886.15
2024-02-10,P0025,0.89,1,,,,,5.0,55.46875,0.75,24.875,35,22.90725,886.15
2024-02-10,P0027,6.33,1,,,,,5.0,55.46875,0.75,24.875,35,22.90725,886.15
2024-02-10,P0032,6.72,1,,,,,5.0,55.46875,0.75,24.875,35,22.90725,886.15
2024-02-10,P0033,1.11,1,69.43,Clothes,2574.0,379.0,5.0,55.46875,0.75,24.875,35,22.90725,886.15
2024-02-10,P0035,5.64,4,,,,,5.0,55.46875,0.75,24.875,35,22.90725,886.15
2024-02-10,P0036,2.72,1,,,,,5.0,55.46875,0.75,24.875,35,22.90725,886.15
2024-02-10,P0037,0.56,1,491.98,Sports,1921.0,458.0,5.0,55.46875,0.75,24.875,35,22.90725,886.15
2024-02-10,P0038,11.29,1,,,,,5.0,55.46875,0.75,24.875,35,22.90725,886.15
2024-02-10,P0039,9.17,1,,,,,5.0,55.46875,0.75,24.875,35,22.90725,886.15
2024-02-10,P0043,1.62,1,,,,,5.0,55.46875,0.75,24.875,35,22.90725,886.15
2024-02-11,P0001,57.4,15,,,,,8.0,63.865,0.4166666666666667,19.083333333333332,31,25.92011904761905,813.69
2024-02-11,P0002,16.89,9,,,,,8.0,63.865,0.4166666666666667,19.083333333333332,31,25.92011904761905,813.69
2024-02-11,P0003,25.88,8,,,,,8.0,63.865,0.4166666666666667,19.083333333333332,31,25.92011904761905,813.69
2024-02-11,P0004,4.25,4,,,,,8.0,63.865,0.4166666666666667,19.083333333333332,31,25.92011904761905,813.69
2024-02-11,P0005,9.16,4,,,,,8.0,63.865,0.4166666666666667,19.083333333333332,31,25.92011904761905,813.69
2024-02-11,P0006,12.58,2,,,,,8.0,63.865,0.4166666666666667,19.083333333333332,31,25.92011904761905,813.69
2024-02-11,P0007,9.22,1,364.96,Accessories,2047.0,215.0,8.0,63.865,0.4166666666666667,19.083333333333332,31,25.92011904761905,813.69
2024-02-11,P0008,6.91,1,,,,,8.0,63.865,0.4166666666666667,19.083333333333332,31,25.92011904761905,813.69
2024-02-11,P0011,13.25,4,,,,,8.0,63.865,0.4166666666666667,19.083333333333332,31,25.92011904761905,813.69
2024-02-11,P0013,0.65,1,,,,,8.0,63.865,0.4166666666666667,19.083333333333332,31,25.92011904761905,813.69
2024-02-11,P0014,0.48,1,138.67,Toys,2882.0,661.0,8.0,63.865,0.4166666666666667,19.083333333333332,31,25.92011904761905,813.69
2024-02-11,P0017,0.54,1,,,,,8.0,63.865,0.4166666666666667,19.083333333333332,31,25.92011904761905,813.69
2024-02-11,P0020,2.57,1,,,,,8.0,63.865,0.4166666666666667,19.083333333333332,31,25.92011904761905,813.69
2024-02-11,P0021,15.870000000000001,3,,,,,8.0,63.865,0.4166666666666667,19.083333333333332,31,25.92011904761905,813.69
2024-02-11,P0023,6.86,1,,,,,8.0,63.865,0.4166666666666667,19.083333333333332,31,25.92011904761905,813.69
2024-02-11,P0027,1.26,1,,,,,8.0,63.865,0.4166666666666667,19.083333333333332,31,25.92011904761905,813.69
2024-02-11,P0029,10.64,1,,,,,8.0,63.865,0.4166666666666667,19.083333333333332,31,25.92011904761905,813.69
2024-02-11,P0031,0.63,1,,,,,8.0,63.865,0.4166666666666667,19.083333333333332,31,25.92011904761905,813.69
2024-02-11,P0037,1.31,1,491.98,Sports,1921.0,458.0,8.0,63.865,0.4166666666666667,19.083333333333332,31,25.92011904761905,813.69
2024-02-11,P0043,10.87,1,,,,,8.0,63.865,0.4166666666666667,19.083333333333332,31,25.92011904761905,813.69
2024-02-11,P0044,3.86,1,,,,,8.0,63.865,0.4166666666666667,19.083333333333332,31,25.92011904761905,813.69
2024-02-12,P0001,82.11,24,,,,,20.0,56.47261904761905,0.2857142857142857,25.190476190476193,52,31.059856902356902,1616.79
2024-02-12,P0002,16.39,9,,,,,20.0,56.47261904761905,0.2857142857142857,25.190476190476193,52,31.059856902356902,1616.79
2024-02-12,P0003,20.25,5,,,,,20.0,56.47261904761905,0.2857142857142857,25.190476190476193,52,31.059856902356902,1616.79
2024-02-12,P0004,14.21,4,,,,,20.0,56.47261904761905,0.2857142857142857,25.190476190476193,52,31.059856902356902,1616.79
2024-02-12,P0005,20.78,4,,,,,20.0,56.47261904761905,0.2857142857142857,25.190476190476193,52,31.059856902356902,1616.79
2024-02-12,P0006,6.42,3,,,,,20.0,56.47261904761905,0.2857142857142857,25.190476190476193,52,31.059856902356902,1616.79
2024-02-12,P0007,5.94,2,364.96,Accessories,2047.0,215.0,20.0,56.47261904761905,0.2857142857142857,25.190476190476193,52,31.059856902356902,1616.79
2024-02-12,P0008,3.5500000000000003,2,,,,,20.0,56.47261904761905,0.2857142857142857,25.190476190476193,52,31.059856902356902,1616.79
2024-02-12,P0010,5.54,1,197.18,Clothes,4412.0,700.0,20.0,56.47261904761905,0.2857142857142857,25.190476190476193,52,31.059856902356902,1616.79
2024-02-12,P0011,4.57,3,,,,,20.0,56.47261904761905,0.2857142857142857,25.190476190476193,52,31.059856902356902,1616.79
2024-02-12,P0014,4.17,1,138.67,Toys,2882.0,661.0,20.0,56.47261904761905,0.2857142857142857,25.190476190476193,52,31.059856902356902,1616.79
2024-02-12,P0016,16.9,5,,,,,20.0,56.47261904761905,0.2857142857142857,25.190476190476193,52,31.059856902356902,1616.79
2024-02-12,P0018,1.84,1,,,,,20.0,56.47261904761905,0.2857142857142857,25.190476190476193,52,31.059856902356902,1616.79
2024-02-12,P0020,6.45,2,,,,,20.0,56.47261904761905,0.2857142857142857,25.190476190476193,52,31.059856902356902,1616.79
2024-02-12,P0023,0.82,1,,,,,20.0,56.47261904761905,0.2857142857142857,25.190476190476193,52,31.059856902356902,1616.79
2024-02-12,P0026,5.17,1,,,,,20.0,56.47261904761905,0.2857142857142857,25.190476190476193,52,31.059856902356902,1616.79
2024-02-12,P0028,0.43,1,,,,,20.0,56.47261904761905,0.2857142857142857,25.190476190476193,52,31.059856902356902,1616.79
2024-02-12,P0030,2.57,1,,,,,20.0,56.47261904761905,0.2857142857142857,25.190476190476193,52,31.059856902356902,1616.79
2024-02-12,P0031,4.96,1,,,,,20.0,56.47261904761905,0.2857142857142857,25.190476190476193,52,31.059856902356902,1616.79
2024-02-12,P0035,4.17,1,,,,,20.0,56.47261904761905,0.2857142857142857,25.190476190476193,52,31.059856902356902,1616.79
2024-02-12,P0036,3.07,1,,,,,20.0,56.47261904761905,0.2857142857142857,25.190476190476193,52,31.059856902356902,1616.79
2024-02-12,P0041,5.3,2,,,,,20.0,56.47261904761905,0.2857142857142857,25.190476190476193,52,31.059856902356902,1616.79
2024-02-12,P0044,0.26,1,,,,,20.0,56.47261904761905,0.2857142857142857,25.190476190476193,52,31.059856902356902,1616.79
2024-02-12,P0045,5.18,2,,,,,20.0,56.47261904761905,0.2857142857142857,25.190476190476193,52,31.059856902356902,1616.79
2024-02-12,P0047,4.18,1,,,,,20.0,56.47261904761905,0.2857142857142857,25.190476190476193,52,31.059856902356902,1616.79
2024-02-13,P0001,44.03,13,,,,,6.0,62.91833333333333,0.8333333333333334,21.833333333333332,40,33.56596560846561,1357.8799999999999
2024-02-13,P0002,31.91,8,,,,,6.0,62.91833333333333,0.8333333333333334,21.833333333333332,40,33.56596560846561,1357.8799999999999
2024-02-13,P0003,15.290000000000001,5,,,,,6.0,62.91833333333333,0.8333333333333334,21.833333333333332,40,33.56596560846561,1357.8799999999999
2024-02-13,P0004,20.78,3,,,,,6.0,62.91833333333333,0.8333333333333334,21.833333333333332,40,33.56596560846561,1357.8799999999999
2024-02-13,P0005,2.13,1,,,,,6.0,62.91833333333333,0.8333333333333334,21.833333333333332,40,33.56596560846561,1357.8799999999999
2024-02-13,P0006,16.09,4,,,,,6.0,62.91833333333333,0.8333333333333334,21.833333333333332,40,33.56596560846561,1357.8799999999999
2024-02-13,P0007,1.01,1,364.96,Accessories,2047.0,215.0,6.0,62.91833333333333,0.8333333333333334,21.833333333333332,40,33.56596560846561,1357.8799999999999
2024-02-13,P0008,9.91,2,,,,,6.0,62.91833333333333,0.8333333333333334,21.833333333333332,40,33.56596560846561,1357.8799999999999
2024-02-13,P0010,14.719999999999999,2,197.18,Clothes,4412.0,700.0,6.0,62.91833333333333,0.8333333333333334,21.833333333333332,40,33.56596560846561,1357.8799999999999
2024-02-13,P0011,8.93,2,,,,,6.0,62.91833333333333,0.8333333333333334,21.833333333333332,40,33.56596560846561,1357.8799999999999
2024-02-13,P0012,5.41,2,,,,,6.0,62.91833333333333,0.8333333333333334,21.833333333333332,40,33.56596560846561,1357.8799999999999
2024-02-13,P0013,5.54,3,,,,,6.0,62.91833333333333,0.8333333333333334,21.833333333333332,40,33.56596560846561,1357.8799999999999
2024-02-13,P0014,3.91,2,138.67,Toys,2882.0,661.0,6.0,62.91833333333333,0.8333333333333334,21.833333333333332,40,33.56596560846561,1357.8799999999999
2024-02-13,P0016,18.240000000000002,2,,,,,6.0,62.91833333333333,0.8333333333333334,21.833333333333332,40,33.56596560846561,1357.8799999999999
2024-02-13,P0018,8.879999999999999,2,,,,,6.0,62.91833333333333,0.8333333333333334,21.833333333333332,40,33.56596560846561,1357.8799999999999
2024-02-13,P0019,3.45,1,,,,,6.0,62.91833333333333,0.8333333333333334,21.833333333333332,40,33.56596560846561,1357.8799999999999
2024-02-13,P0021,4.14,2,,,,,6.0,62.91833333333333,0.8333333333333334,21.833333333333332,40,33.56596560846561,1357.8799999999999
2024-02-13,P0023,1.97,1,,,,,6.0,62.91833333333333,0.8333333333333334,21.833333333333332,40,33.56596560846561,1357.8799999999999
2024-02-13,P0024,7.140000000000001,2,,,,,6.0,62.91833333333333,0.8333333333333334,21.833333333333332,40,33.56596560846561,1357.8799999999999
2024-02-13,P0025,6.93,1,,,,,6.0,62.91833333333333,0.8333333333333334,21.833333333333332,40,33.56596560846561,1357.8799999999999
2024-02-13,P0030,0.27,1,,,,,6.0,62.91833333333333,0.8333333333333334,21.833333333333332,40,33.56596560846561,1357.8799999999999
2024-02-13,P0031,0.24,1,,,,,6.0,62.91833333333333,0.8333333333333334,21.833333333333332,40,33.56596560846561,1357.8799999999999
2024-02-13,P0033,1.16,1,69.43,Clothes,2574.0,379.0,6.0,62.91833333333333,0.8333333333333334,21.833333333333332,40,33.56596560846561,1357.8799999999999
2024-02-13,P0034,3.08,1,,,,,6.0,62.91833333333333,0.8333333333333334,21.833333333333332,40,33.56596560846561,1357.8799999999999
2024-02-13,P0036,4.74,2,,,,,6.0,62.91833333333333,0.8333333333333334,21.833333333333332,40,33.56596560846561,1357.8799999999999
2024-02-13,P0038,2.2,1,,,,,6.0,62.91833333333333,0.8333333333333334,21.833333333333332,40,33.56596560846561,1357.8799999999999
2024-02-13,P0039,0.66,1,,,,,6.0,62.91833333333333,0.8333333333333334,21.833333333333332,40,33.56596560846561,1357.8799999999999
2024-02-13,P0045,0.91,1,,,,,6.0,62.91833333333333,0.8333333333333334,21.833333333333332,40,33.56596560846561,1357.8799999999999
2024-02-13,P0050,0.31,1,,,,,6.0,62.91833333333333,0.8333333333333334,21.833333333333332,40,33.56596560846561,1357.8799999999999
2024-02-14,P0001,44.63,15,,,,,20.0,51.25535714285714,0.41666666666666663,30.607142857142858,43,31.645728535353538,1438.65
2024-02-14,P0002,24.48,11,,,,,20.0,51.25535714285714,0.41666666666666663,30.607142857142858,43,31.645728535353538,1438.65
2024-02-14,P0003,15.35,3,,,,,20.0,51.25535714285714,0.41666666666666663,30.607142857142858,43,31.645728535353538,1438.65
2024-02-14,P0004,12.64,4,,,,,20.0,51.25535714285714,0.41666666666666663,30.607142857142858,43,31.645728535353538,1438.65
2024-02-14,P0005,23.130000000000003,4,,,,,20.0,51.25535714285714,0.41666666666666663,30.607142857142858,43,31.645728535353538,1438.65
2024-02-14,P0007,32.25,4,364.96,Accessories,2047.0,215.0,20.0,51.25535714285714,0.41666666666666663,30.607142857142858,43,31.645728535353538,1438.65
2024-02-14,P0009,13.2,3,289.44,Clothes,2524.0,518.0,20.0,51.25535714285714,0.41666666666666663,30.607142857142858,43,31.645728535353538,1438.65
2024-02-14,P0010,3.84,1,197.18,Clothes,4412.0,700.0,20.0,51.25535714285714,0.41666666666666663,30.607142857142858,43,31.645728535353538,1438.65
2024-02-14,P0011,0.45,1,,,,,20.0,51.25535714285714,0.41666666666666663,30.607142857142858,43,31.645728535353538,1438.65
2024-02-14,P0014,8.14,1,138.67,Toys,2882.0,661.0,20.0,51.25535714285714,0.41666666666666663,30.607142857142858,43,31.645728535353538,1438.65
2024-02-14,P0016,3.4,1,,,,,20.0,51.25535714285714,0.41666666666666663,30.607142857142858,43,31.645728535353538,1438.65
2024-02-14,P0017,4.36,1,,,,,20.0,51.25535714285714,0.41666666666666663,30.607142857142858,43,31.645728535353538,1438.65
2024-02-14,P0018,4.2,1,,,,,20.0,51.25535714285714,0.41666666666666663,30.607142857142858,43,31.645728535353538,1438.65
2024-02-14,P0019,6.29,1,,,,,20.0,51.25535714285714,0.41666666666666663,30.607142857142858,43,31.645728535353538,1438.65
2024-02-14,P0023,1.18,1,,,,,20.0,51.25535714285714,0.41666666666666663,30.607142857142858,43,31.645728535353538,1438.65
2024-02-14,P0024,0.9,1,,,,,20.0,51.25535714285714,0.41666666666666663,30.607142857142858,43,31.645728535353538,1438.65
2024-02-14,P0026,24.200000000000003,3,,,,,20.0,51.25535714285714,0.41666666666666663,30.607142857142858,43,31.645728535353538,1438.65
2024-02-14,P0027,2.3699999999999997,2,,,,,20.0,51.25535714285714,0.41666666666666663,30.607142857142858,43,31.645728535353538,1438.65
2024-02-14,P0028,0.23,1,,,,,20.0,51.25535714285714,0.41666666666666663,30.607142857142858,43,31.645728535353538,1438.65
2024-02-14,P0030,3.0,1,,,,,20.0,51.25535714285714,0.41666666666666663,30.607142857142858,43,31.645728535353538,1438.65
2024-02-14,P0031,5.03,2,,,,,20.0,51.25535714285714,0.41666666666666663,30.607142857142858,43,31.645728535353538,1438.65
2024-02-14,P0033,1.5,1,69.43,Clothes,2574.0,379.0,20.0,51.25535714285714,0.41666666666666663,30.607142857142858,43,31.645728535353538,1438.65
2024-02-14,P0034,3.43,1,,,,,20.0,51.25535714285714,0.41666666666666663,30.607142857142858,43,31.645728535353538,1438.65
2024-02-14,P0036,0.27,1,,,,,20.0,51.25535714285714,0.41666666666666663,30.607142857142858,43,31.645728535353538,1438.65
2024-02-14,P0038,14.54,2,,,,,20.0,51.25535714285714,0.41666666666666663,30.607142857142858,43,31.645728535353538,1438.65
2024-02-14,P0042,1.11,1,,,,,20.0,51.25535714285714,0.41666666666666663,30.607142857142858,43,31.645728535353538,1438.65
2024-02-14,P0044,5.54,3,,,,,20.0,51.25535714285714,0.41666666666666663,30.607142857142858,43,31.645728535353538,1438.65
2024-02-14,P0049,1.28,1,,,,,20.0,51.25535714285714,0.41666666666666663,30.607142857142858,43,31.645728535353538,1438.65
2024-02-14,P0050,0.46,1,,,,,20.0,51.25535714285714,0.41666666666666663,30.607142857142858,43,31.645728535353538,1438.65
2024-02-15,P0001,34.91,15,,,,,15.0,65.5251851851852,0.5555555555555556,30.259259259259256,49,25.942385461760463,1282.5
2024-02-15,P0002,11.96,7,,,,,15.0,65.5251851851852,0.5555555555555556,30.259259259259256,49,25.942385461760463,1282.5
2024-02-15,P0003,9.34,2,,,,,15.0,65.5251851851852,0.5555555555555556,30.259259259259256,49,25.942385461760463,1282.5
2024-02-15,P0004,12.129999999999999,5,,,,,15.0,65.5251851851852,0.5555555555555556,30.259259259259256,49,25.942385461760463,1282.5
2024-02-15,P0005,0.28,1,,,,,15.0,65.5251851851852,0.5555555555555556,30.259259259259256,49,25.942385461760463,1282.5
2024-02-15,P0006,10.15,3,,,,,15.0,65.5251851851852,0.5555555555555556,30.259259259259256,49,25.942385461760463,1282.5
2024-02-15,P0007,0.94,1,364.96,Accessories,2047.0,215.0,15.0,65.5251851851852,0.5555555555555556,30.259259259259256,49,25.942385461760463,1282.5
2024-02-15,P0008,5.97,3,,,,,15.0,65.5251851851852,0.5555555555555556,30.259259259259256,49,25.942385461760463,1282.5
2024-02-15,P0009,1.67,1,289.44,Clothes,2524.0,518.0,15.0,65.5251851851852,0.5555555555555556,30.259259259259256,49,25.942385461760463,1282.5
2024-02-15,P0010,3.4,1,197.18,Clothes,4412.0,700.0,15.0,65.5251851851852,0.5555555555555556,30.259259259259256,49,25.942385461760463,1282.5
2024-02-15,P0012,4.29,2,,,,,15.0,65.5251851851852,0.5555555555555556,30.259259259259256,49,25.942385461760463,1282.5
2024-02-15,P0013,2.64,1,,,,,15.0,65.5251851851852,0.5555555555555556,30.259259259259256,49,25.942385461760463,1282.5
2024-02-15,P0014,1.37,2,138.67,Toys,2882.0,661.0,15.0,65.5251851851852,0.5555555555555556,30.259259259259256,49,25.942385461760463,1282.5
2024-02-15,P0015,1.88,1,,,,,15.0,65.5251851851852,0.5555555555555556,30.259259259259256,49,25.942385461760463,1282.5
2024-02-15,P0016,1.2,1,,,,,15.0,65.5251851851852,0.5555555555555556,30.259259259259256,49,25.942385461760463,1282.5
2024-02-15,P0020,5.09,1,,,,,15.0,65.5251851851852,0.5555555555555556,30.259259259259256,49,25.942385461760463,1282.5
2024-02-15,P0025,3.59,1,,,,,15.0,65.5251851851852,0.5555555555555556,30.259259259259256,49,25.942385461760463,1282.5
2024-02-15,P0026,2.25,1,,,,,15.0,65.5251851851852,0.5555555555555556,30.259259259259256,49,25.942385461760463,1282.5
2024-02-15,P0029,0.21,1,,,,,15.0,65.5251851851852,0.5555555555555556,30.259259259259256,49,25.942385461760463,1282.5
2024-02-15,P0033,4.75,1,69.43,Clothes,2574.0,379.0,15.0,65.5251851851852,0.5555555555555556,30.259259259259256,49,25.942385461760463,1282.5
2024-02-15,P0037,1.18,1,491.98,Sports,1921.0,458.0,15.0,65.5251851851852,0.5555555555555556,30.259259259259256,49,25.942385461760463,1282.5
2024-02-15,P0039,1.54,1,,,,,15.0,65.5251851851852,0.5555555555555556,30.259259259259256,49,25.942385461760463,1282.5
2024-02-15,P0040,2.46,1,,,,,15.0,65.5251851851852,0.5555555555555556,30.259259259259256,49,25.942385461760463,1282.5
2024-02-15,P0041,0.32,1,,,,,15.0,65.5251851851852,0.5555555555555556,30.259259259259256,49,25.942385461760463,1282.5
2024-02-15,P0044,3.0,2,,,,,15.0,65.5251851851852,0.5555555555555556,30.259259259259256,49,25.942385461760463,1282.5
2024-02-16,P0001,20.83,11,,,,,13.0,53.18181818181818,0.5909090909090909,28.318181818181817,50,26.506,1354.6
2024-02-16,P0002,27.44,7,,,,,13.0,53.18181818181818,0.5909090909090909,28.318181818181817,50,26.506,1354.6
2024-02-16,P0003,13.370000000000001,5,,,,,13.0,53.18181818181818,0.5909090909090909,28.318181818181817,50,26.506,1354.6
2024-02-16,P0004,2.13,1,,,,,13.0,53.18181818181818,0.5909090909090909,28.318181818181817,50,26.506,1354.6
2024-02-16,P0005,5.13,4,,,,,13.0,53.18181818181818,0.5909090909090909,28.318181818181817,50,26.506,1354.6
2024-02-16,P0006,14.44,3,,,,,13.0,53.18181818181818,0.5909090909090909,28.318181818181817,50,26.506,1354.6
2024-02-16,P0007,11.1,3,364.96,Accessories,2047.0,215.0,13.0,53.18181818181818,0.5909090909090909,28.318181818181817,50,26.506,1354.6
2024-02-16,P0008,12.24,4,,,,,13.0,53.18181818181818,0.5909090909090909,28.318181818181817,50,26.506,1354.6
2024-02-16,P0009,1.68,1,289.44,Clothes,2524.0,518.0,13.0,53.18181818181818,0.5909090909090909,28.318181818181817,50,26.506,1354.6
2024-02-16,P0010,5.47,2,197.18,Clothes,4412.0,700.0,13.0,53.18181818181818,0.5909090909090909,28.318181818181817,50,26.506,1354.6
2024-02-16,P0012,4.0200000000000005,2,,,,,13.0,53.18181818181818,0.5909090909090909,28.318181818181817,50,26.506,1354.6
2024-02-16,P0013,0.77,2,,,,,13.0,53.18181818181818,0.5909090909090909,28.318181818181817,50,26.506,1354.6
2024-02-16,P0014,12.23,2,138.67,Toys,2882.0,661.0,13.0,53.18181818181818,0.5909090909090909,28.318181818181817,50,26.506,1354.6
2024-02-16,P0016,11.66,1,,,,,13.0,53.18181818181818,0.5909090909090909,28.318181818181817,50,26.506,1354.6
2024-02-16,P0018,6.3,2,,,,,13.0,53.18181818181818,0.5909090909090909,28.318181818181817,50,26.506,1354.6
2024-02-16,P0021,10.84,1,,,,,13.0,53.18181818181818,0.5909090909090909,28.318181818181817,50,26.506,1354.6
2024-02-16,P0022,0.87,1,,,,,13.0,53.18181818181818,0.5909090909090909,28.318181818181817,50,26.506,1354.6
2024-02-16,P0025,2.4,2,,,,,13.0,53.18181818181818,0.5909090909090909,28.318181818181817,50,26.506,1354.6
2024-02-16,P0026,0.47,1,,,,,13.0,53.18181818181818,0.5909090909090909,28.318181818181817,50,26.506,1354.6
